year,ac_number,constituency,region,reserved,winner_candidate,winner_party,winner_party_raw,winner_votes,runner_up_candidate,runner_up_party,runner_up_votes,margin,margin_pct,winner_vote_share_pct,total_valid_votes
2026,21,Anna Nagar,Chennai Metro,GEN,V.K.RAMKUMAR,TVK,TVK,71375,N.CHITRARASU,DMK,50012,21363,13.07893399616748,43.69746355738678,163339
2026,22,Virugampakkam,Chennai Metro,GEN,SABARINATHAN.R,TVK,TVK,76092,PRABHAKARA RAJA.A.M.V,DMK,49006,27086,15.671956998455139,44.02682389154723,172831
2026,23,Saidapet,Chennai Metro,GEN,ARUL PRAKASAM. M,TVK,TVK,81205,SUBRAMANIAN. MA,DMK,52691,28514,17.776697152760892,50.62624297853505,160401
2026,24,Thiyagarayanagar,Chennai Metro,GEN,ANAND N,TVK,TVK,51632,SATHIYANARAYANAN B,AIADMK,38605,13027,9.72686816797085,38.55205782211337,133928
2026,25,Mylapore,Chennai Metro,GEN,VENKATARAMANAN. P,TVK,TVK,70070,VELU. DHA,DMK,41098,28972,19.238482276850338,46.52907818372578,150594
2026,26,Velachery,Chennai Metro,GEN,KUMAR. R,TVK,TVK,80430,ASHOK. M.K,AIADMK,47125,33305,18.020723426128832,43.51919487054622,184815
2026,27,Shozhinganallur,Chennai Metro,GEN,ECR P SARAVANAN,TVK,TVK,220382,S. ARAVIND RAMESH,DMK,123602,96780,21.636727439385638,49.269944890955635,447295
2026,28,Alandur,Chennai Metro,GEN,M.HARISH,TVK,TVK,112205,T.M.ANBARASAN,DMK,82596,29609,11.319723209848224,42.896738922659324,261570
2026,29,Sriperumbudur,Chennai Metro,SC,THENNARASU.K,TVK,TVK,147611,K. SELVAPERUNTHAGAI,INC,93365,54246,16.384163726864156,44.583615232204124,331088
2026,30,Pallavaram,Chennai Metro,GEN,J.KAMATCHI,TVK,TVK,133611,D.MURUGESAN,DMDK,78918,54693,19.280026227011707,47.099694370710345,283677
2026,31,Tambaram,Chennai Metro,GEN,D.SARATHKUMAR,TVK,TVK,118967,R.S.KIRUTHIKA DEVI,DMK,83346,35621,12.776129895376403,42.66971295761615,278809
2026,32,Chengalpattu,Chennai Metro,GEN,S. THIYAGARAJAN,TVK,TVK,137136,KARTHIKDHANDAPANI,DMK,101495,35641,10.99996913675504,42.32461961050585,324010
2026,33,Thiruporur,North,GEN,B.VIJAYARAJ,TVK,TVK,110095,R. PANNEERDOSS,VCK,70744,39351,14.996055775525994,41.9554969532295,262409
2026,34,Cheyyur,North,SC,RAJASEKAR. E,AIADMK,AIADMK,63809,MOHAN RAJA.M.G.K,TVK,58141,5668,3.021579665643125,34.0162273967929,187584
2026,35,Madurantakam,North,SC,MARAGATHAM KUMARAVEL.K,AIADMK,AIADMK,69284,EZHIL KATHARINE EZHILMALAI,TVK,62090,7194,3.62873327246773,34.94761690987687,198251
2026,36,Uthiramerur,North,GEN,MUNIRATHINAM.J,TVK,TVK,84917,SUNDAR.K,DMK,70694,14223,6.244594208943428,37.28272561631506,227765
2026,37,Kancheepuram,North,GEN,R.V. RANJITHKUMAR,TVK,TVK,91350,V. SOMASUNDARAM,AIADMK,75862,15488,6.287832346123086,37.0863561995315,246317
2026,38,Arakkonam,North,SC,V. GANDHIRAJ,TVK,TVK,73776,EZHIL CAROLINE,VCK,50655,23121,12.68015794669299,40.46067785455742,182340
2026,39,Sholingur,North,GEN,G.KAPIL,TVK,TVK,84506,K.SARAVANAN,PMK,78820,5686,2.433200390270622,36.16251005631537,233684
2026,40,Katpadi,North,GEN,DR M SUDHAKAR,TVK,TVK,69868,V. RAMU,AIADMK,63998,5870,2.8845634087971814,34.333675680722564,203497
2026,41,Ranipet,North,GEN,THAHIRA,TVK,TVK,91149,R. GANDHI,DMK,85362,5787,2.6181018648377203,41.23680091206037,221038
2026,42,Arcot,North,GEN,S.M.SUKUMAR,AIADMK,AIADMK,105608,G.VIJAY MOHAN,TVK,62888,42720,18.920570805984426,46.77349348498135,225786
2026,43,Vellore,North,GEN,M.M.VINOTH KANNAN,TVK,TVK,73032,P.KARTHIKEYAN,DMK,66255,6777,3.5569761766048904,38.33157505235478,190527
2026,44,Anaikattu,North,GEN,D.VELAZHAGAN,AIADMK,AIADMK,76302,A.P.NANDAKUMAR,DMK,69221,7081,3.273421536811546,35.27307020220231,216318
2026,45,Kilvaithinankuppam,North,SC,THENRAL KUMAR. E,TVK,TVK,74305,JEGAN MOORTHY. M,AIADMK,54050,20255,10.666589429781139,39.13013713057949,189892
2026,46,Gudiyattam,North,SC,K.SINDU,TVK,TVK,82858,K.B.PRADAP,DMDK,72761,10097,4.407707485725262,36.17052855820776,229076
2026,47,Vaniyambadi,North,GEN,SYED FAROOQ BASHA SSB,OTHERS,IUML,73181,SYED BHURHANUDEEN,TVK,70199,2982,1.4030696265068179,34.43260842971007,212534
2026,48,Ambur,North,GEN,VILWANATHAN. A.C.,DMK,DMK,74102,IMTHIYAZ PANDARATTUDU ABDU,TVK,66971,7131,3.6460037630890048,37.887557264397905,195584
2026,49,Jolarpet,North,GEN,VEERAMANI K.C.,AIADMK,AIADMK,78633,MUNISAMY C,TVK,62550,16083,7.549215647618778,36.90962345453009,213042
2026,50,Tiruppattur,North,GEN,DR.THIRUPATHI. N,TVK,TVK,105098,NALLATHAMBI. A,DMK,56835,48263,23.783663915239618,51.791548601700136,202925
2026,51,Uthangarai,North,SC,N ELAIYARAJA,TVK,TVK,70201,T M  TAMILSELVAM,AIADMK,65003,5198,2.529071181822605,34.15608426993626,205530
2026,52,Bargur,North,GEN,E.C. GOVINDARASAN,AIADMK,AIADMK,71240,E. MURALIDHARAN,TVK,66999,4241,1.9821461955505701,33.2959431669471,213960
2026,53,Krishnagiri,North,GEN,MUKUNDHAN.P,TVK,TVK,89374,ASHOKKUMAR.K,AIADMK,70530,18844,8.18660097922939,38.82770515377029,230181
2026,54,Veppanahalli,North,GEN,SRINIVASAN.P.S,DMK,DMK,74691,MUNUSAMY.K.P,AIADMK,74553,138,0.06199238122619133,33.552702508445336,222608
2026,55,Hosur,North,GEN,BALAKRISHNAREDDY. P,AIADMK,AIADMK,109867,VENDARKARASAN.S,TVK,82064,27803,10.009360262087338,39.55322749036973,277770
2026,56,Thalli,North,GEN,RAMACHANDRAN. T,CPI,CPI,78283,DR.NAGESH KUMAR. C,BJP,73043,5240,2.545196669872449,38.02397536405056,205878
2026,57,Palacodu,North,GEN,ANBALAGAN. K.P.,AIADMK,AIADMK,102807,GOPI. R.,TVK,63765,39042,17.332202772832808,45.63986912726353,225257
2026,58,Pennagaram,North,GEN,GAJENDRAN. S.,TVK,TVK,81240,SELVAM. V.,PMK,78075,3165,1.3841148224921938,35.527800372595834,228666
2026,59,Dharmapuri,North,GEN,SOWMIYA ANBUMANI,PMK,PMK,93713,SIVAN. M.,TVK,72817,20896,8.758524430062998,39.27965160387125,238579
2026,60,Pappireddipatti,North,GEN,MARAGATHAM VETRIVEL,AIADMK,AIADMK,101829,PALANIAPPAN. P,DMK,68715,33114,13.994531339145722,43.03464189568973,236621
2026,61,Harur,North,SC,SAMPATHKUMAR. V,AIADMK,AIADMK,75523,SHANMUGAM. A,DMK,72194,3329,1.5128929931558521,34.322083965788345,220042
2026,62,Chengam,North,SC,S.VELU,AIADMK,AIADMK,87802,K BHARATHIDHASAN,TVK,74524,13278,5.466514613189953,36.14783220871398,242897
2026,63,Tiruvannamalai,North,GEN,VELU. E.V,DMK,DMK,88273,ARUL ARUMUGAM,TVK,85818,2455,1.115574418583516,40.112057291903334,220066
2026,64,Kilpennathur,North,GEN,RAMACHANDRAN.S,AIADMK,AIADMK,90503,PITCHANDI.K,DMK,60038,30465,13.860958187360662,41.17703262204832,219790
2026,65,Kalasapakkam,North,GEN,AGRI KRISHNAMURTHY. S S,AIADMK,AIADMK,89629,SARAVANAN. P.S.T,DMK,62889,26740,12.4879160498209,41.85786939526543,214127
2026,66,Polur,North,GEN,ABISHEK. R,TVK,TVK,67961,SARAVANAN. P,DMDK,67734,227,0.10720543300132708,32.095984282833435,211743
2026,67,Arani,North,GEN,JAYASUDHA. L,AIADMK,AIADMK,76735,MAHALAKSHMI GOVARTHANAN,DMK,71104,5631,2.4465376560857135,33.33956083106681,230162
2026,68,Cheyyar,North,GEN,MUKKUR N. SUBRAMANIAN,AIADMK,AIADMK,86680,DUSI K MOHAN,TVK,65599,21081,9.471626903895404,38.945050995192524,222570
2026,69,Vandavasi,North,SC,AMBETHKUMAR. S,DMK,DMK,63805,RANI. P,AIADMK,60472,3333,1.7431643689462564,33.37011777996276,191204
2026,70,Gingee,Central,GEN,GANESHKUMAR A,PMK,PMK,78201,GINGEE MASTHAN K S,DMK,65556,12645,5.836548935620257,36.09521259900671,216652
2026,71,Mailam,Central,GEN,SHANMUGAM C VE,AIADMK,AIADMK,82353,VIJAY NIRANJAN A,TVK,52312,30041,15.876144825362937,43.52212492270942,189221
2026,72,Tindivanam,Central,SC,VANNI ARASU,VCK,VCK,63833,ARJUNAN. P,AIADMK,63099,734,0.3744401252895024,32.563537489924805,196026
2026,73,Vanur,Central,SC,GOWTHAM D,DMK,DMK,68873,SURESH P,TVK,61839,7034,3.661272440518637,35.849135171430206,192119
2026,74,Viluppuram,Central,GEN,LAKSHMANAN R,DMK,DMK,72982,MOHANRAJ N,TVK,68863,4119,1.9120609779873923,33.87861963959113,215422
2026,75,Vikravandi,Central,GEN,SIVAKUMAR C,PMK,PMK,69727,VIJAI VADIVEL A,TVK,68817,910,0.4349259908904512,33.325367655844495,209231
2026,76,Tirukkoyilur,Central,GEN,PALANISAMY S,AIADMK,AIADMK,73033,VIJAY R BARANIBALAAJI,TVK,72748,285,0.13114422183160163,33.60651211588548,217318
2026,77,Ulundurpettai,Central,GEN,VASANTHAVEL G R,DMK,DMK,98471,KUMARAGURU R,AIADMK,96194,2277,0.8402152013638275,36.33589420004281,271002
2026,78,Rishivandiyam,Central,GEN,KARTHIKEYAN K,DMK,DMK,89711,ASHOK KUMAR G,TVK,84849,4862,1.9861516779345982,36.64739884393063,244795
2026,79,Sankarapuram,Central,GEN,RAKESH R,AIADMK,AIADMK,80250,UDHAYASURIYAN T,DMK,76810,3440,1.4605482150742164,34.07238205224007,235528
2026,80,Kallakurichi,Central,SC,ARUL VIGNESH C,TVK,TVK,81132,RAJEEVGANDHI S,AIADMK,80334,798,0.31967823864501294,32.50142212750274,249626
2026,81,Gangavalli,Central,SC,NALLATHAMBI. A,AIADMK,AIADMK,73167,CHINNADURAI. K,DMK,58763,14404,7.323608519465728,37.20122636377041,196679
2026,82,Attur,Central,SC,JAYASANKARAN. A.P.,AIADMK,AIADMK,80843,SELVABHARATHI. R.,TVK,65525,15318,7.353957829243001,38.811595037830784,208296
2026,83,Yercaud,Central,ST,USHARANI. P,AIADMK,AIADMK,87772,LAKSHMI JANARTHANAN. J,TVK,85583,2189,0.8631975772106375,34.61150194012429,253592
2026,84,Omalur,Central,GEN,MANI. R,AIADMK,AIADMK,112246,ADHIYAMAAN. R.V,TVK,97707,14539,5.362589859065577,41.401008413279776,271119
2026,85,Mettur,Central,GEN,VENKATACHALAM. G,AIADMK,AIADMK,86498,MIDHUN CHAKRAVARTHY. M,DMK,67393,19105,8.266805131866468,37.428008913697234,231105
2026,86,Edappadi,Central,GEN,EDAPPADI PALANISWAMI. K,AIADMK,AIADMK,148933,PREMKUMAR. K,IND,50823,98110,37.98840716633819,57.667184226931454,258263
2026,87,Sankari,Central,GEN,VETRIVEL. S,AIADMK,AIADMK,87342,SENTHILKUMAR. K,TVK,77825,9517,3.9039457869627823,35.82835272931631,243779
2026,88,Salem (West),Central,GEN,LAKSHMANAN.S,TVK,TVK,120407,KARTHE.M,PMK,45540,74867,31.938892609862336,51.366640074741795,234407
2026,89,Salem (North),Central,GEN,SIVAKUMAR. K,TVK,TVK,85710,RAJENDRAN. R,DMK,71676,14034,6.660275636888264,40.67637343862713,210712
2026,90,Salem (South),Central,GEN,VIJAY TAMILAN PARTHIBAN. A,TVK,TVK,91371,LOGANATHAN. M,DMK,58002,33369,16.05035064597743,43.949072158997986,207902
2026,91,Veerapandi,Central,GEN,PALANIVEL. M.S,TVK,TVK,79907,SRI BALAJI SUGUMAR. S,AIADMK,75836,4071,1.7259141494435613,33.876841547429784,235875
2026,92,Rasipuram,Central,SC,LOGESH TAMILSELVAN D,TVK,TVK,74808,PREMKUMAR S D,BJP,60297,14511,7.089603283173735,36.54875903849912,204680
2026,93,Senthamangalam,Central,ST,P CHANDRASEKAR,TVK,TVK,68815,C CHANDRASEKARAN,AIADMK,66160,2655,1.2661729148683514,32.81796201004354,209687
2026,94,Namakkal,Central,GEN,DILIP C S,TVK,TVK,79744,SRIDEVI MOHAN P S,AIADMK,68736,11008,5.185530635990635,37.56494867700192,212283
2026,95,Paramathi-Velur,Central,GEN,SEKAR S,AIADMK,AIADMK,61349,MOORTHIY K S,DMK,61041,308,0.16309671953189123,32.48643067065583,188845
2026,96,Tiruchengodu,Central,GEN,ARUNRAJ K G,TVK,TVK,79500,SRMT SEKAR (A) CHANDRASEKAR R,AIADMK,51328,28172,14.740322935088582,41.59646717803288,191122
2026,97,Kumarapalayam,Central,GEN,C.VIJAYALAKSHMI,TVK,TVK,81179,P.THANGAMANI,AIADMK,73483,7696,3.7482223217938473,39.537024410200466,205324
2026,98,Erode (East),Kongu,GEN,M.VIJAY BALAJI,TVK,TVK,69747,GOPINATH PALANIYAPPAN,INC,45781,23966,14.752574590804727,42.93364850141272,162453
2026,99,Erode (West),Kongu,GEN,ANANTH MOGHAN K.K.,TVK,TVK,96836,S. MUTHUSAMY,DMK,74586,22250,10.049683830171634,43.73803071364047,221400
2026,100,Modakkurichi,Kongu,GEN,D.SHANMUGAN,TVK,TVK,60715,S.KIRTHIKA,BJP,58285,2430,1.2738586383866555,31.82811820150032,190759
2026,101,Dharapuram,Kongu,SC,SATHYABAMA.P,AIADMK,AIADMK,81100,INDIRANI.T,DMK,64373,16727,8.365842435882048,40.561357180010404,199944
2026,102,Kangayam,Kongu,GEN,NSN NATARAJ,AIADMK,AIADMK,71122,MANI GOUNDER,TVK,62989,8133,3.9958925781441925,34.943547515402834,203534
2026,103,Perundurai,Kongu,GEN,JAYAKUMAR. S,AIADMK,AIADMK,70302,THOPPU VENKATACHALAM (ALIAS) N.D. VENKATACHALAM,DMK,60609,9693,4.8299333286826185,35.03084420437898,200686
2026,104,Bhavani,Kongu,GEN,KARUPPANAN. K.C,AIADMK,AIADMK,75577,BALAKRISHNAN,TVK,68181,7396,3.5502560927021984,36.27875942646755,208323
2026,105,Anthiyur,Kongu,GEN,HARIBASKAR.P,AIADMK,AIADMK,60042,SIVABALAN.M,DMK,58782,1260,0.6782398062171983,32.31974162293096,185775
2026,106,Gobichettipalayam,Kongu,GEN,SENGOTTAIYAN.K.A,TVK,TVK,82612,NALLASIVAM.N,DMK,65992,16620,7.563931606038402,37.59756425018318,219727
2026,107,Bhavanisagar,Kongu,SC,V.P.TAMILSELVI,TVK,TVK,72391,A.BANNARI,AIADMK,67822,4569,2.129126960087607,33.73377758102472,214595
2026,108,Udhagamandalam,Kongu,GEN,BHOJARAJAN.M,BJP,BJP,48488,IBRAHIM.R,TVK,47512,976,0.6563374219926835,32.60705831719389,148704
2026,109,Gudalur,Kongu,SC,DHRAVIDAMANI.M,DMK,DMK,65590,PON.JAYASEELAN,AIADMK,42757,22833,15.097096686744996,43.36786982365893,151241
2026,110,Coonoor,Kongu,GEN,M. RAJU,DMK,DMK,50470,A. RAMU,AIADMK,42371,8099,5.727965825989787,35.694583928596685,141394
2026,111,Mettuppalayam,Kongu,GEN,SUNILANAND,TVK,TVK,75664,SMT.KAVITHA KALYANASUNDARAM,DMK,67896,7768,3.1794498176564248,30.969347451487607,244319
2026,112,Avanashi,Kongu,SC,KAMALI.S,TVK,TVK,84209,DR. L. MURUGAN,BJP,68836,15373,6.6377374784110525,36.35967184801382,231600
2026,113,Tiruppur (North),Kongu,GEN,V.SATHYABAMA,TVK,TVK,131401,M.S.M.ANANDAN,AIADMK,61409,69992,26.566764215792332,49.8756912892806,263457
2026,114,Tiruppur (South),Kongu,GEN,BALAMURUGAN. S,TVK,TVK,73793,DINESHKUMAR. N,DMK,60892,12901,7.174636012768749,41.03851757927636,179814
2026,115,Palladam,Kongu,GEN,K.RAMKUMAR,TVK,TVK,121297,K.P.PARAMASIVAM,AIADMK,83400,37897,12.589779877347897,40.29613240580172,301014
2026,116,Sulur,Kongu,GEN,NM.SUKUMAR,TVK,TVK,90531,V.P.KANDASAMY,AIADMK,85741,4790,1.7510894042640306,33.09558974059018,273544
2026,117,Kavundampalayam,Kongu,GEN,KANIMOZHI SANTHOSH,TVK,TVK,146466,ARUNKUMAR PRG,AIADMK,104326,42140,11.57720932660423,40.23890700594245,363991
2026,118,Coimbatore (North),Kongu,GEN,V. SAMPATHKUMAR,TVK,TVK,92500,DURAI. SENTHAMIL SELVAN B.E,DMK,70508,21992,9.726282456691242,40.909472864857214,226109
2026,119,Thondamuthur,Kongu,GEN,S.P.VELUMANI,AIADMK,AIADMK,93316,SATHISH RAJU (ALIAS) K.P.R. SATHISH,TVK,78591,14725,5.695245388688411,36.092191422128884,258549
2026,120,Coimbatore (South),Kongu,GEN,V SENTHILBALAJI,DMK,DMK,59724,V. SENTHILKUMAR,TVK,57453,2271,1.4511274832427046,38.16254416961131,156499
2026,121,Singanallur,Kongu,GEN,K.S.SRI GIRI PRASATH,TVK,TVK,84163,V.SRINIDHI,INC,65024,19139,8.658888039342541,38.07711970610723,221033
2026,122,Kinathukadavu,Kongu,GEN,VIGNESH K,TVK,TVK,99950,SABARI KARTHIKEYAN K.V.K.S,DMK,88240,11710,4.370756614921786,37.306329945468185,267917
2026,123,Pollachi,Kongu,GEN,K. NITHYANANDHAN,DMK,DMK,62013,POLLACHI V. JAYARAMAN,AIADMK,57386,4627,2.5535883794344247,34.2242654363231,181196
2026,124,Valparai,Kongu,SC,KUTTY (ALIAS) SUDHAKAR. A,DMK,DMK,54671,DR. SRIDHARAN. A,TVK,45300,9371,6.229434092706955,36.342908044219605,150431
2026,125,Udumalaipettai,Kongu,GEN,JAYAKUMAR M.,DMK,DMK,68549,RADHAKRISHNAN K.,AIADMK,65667,2882,1.4156944615006755,33.67260223504851,203575
2026,126,Madathukulam,Kongu,GEN,R JAYARAMAKRISHNAN,DMK,DMK,70458,C SHANMUGAVELU,AMMK,54490,15968,8.482382376533208,37.428087267395846,188249
2026,127,Palani,South,GEN,RAVIMANOHARAN. K,AIADMK,AIADMK,66986,DR. PRAVEEN KUMAR. M,TVK,66293,693,0.3321845086018052,32.109251793940146,208619
2026,128,Oddanchatram,South,GEN,SAKKARAPANI. R,DMK,DMK,93099,VIDIYAL S. SEKAR,BJP,49850,43249,21.45032337420148,46.174562552077134,201624
2026,129,Athoor,South,GEN,I. PERIASAMY,DMK,DMK,106240,N. KALAISELVI,TVK,83872,22368,9.430692756226206,44.79241766905723,237183
2026,130,Nilakkottai,South,SC,AYYANAR.R,TVK,TVK,68580,NAGAJOTHI.S,DMK,65655,2925,1.4803155982246334,34.707707256836024,197593
2026,131,Natham,South,GEN,NATHAM VISWANATHAN R,AIADMK,AIADMK,85708,SELVAKUMAR K,DMK,73839,11869,4.963201471941122,35.840093668980515,239140
2026,132,Dindigul,South,GEN,SENTHILKUMAR. I.P,DMK,DMK,74489,NAZEER RAJA. G,TVK,73358,1131,0.5334301777157302,35.132343508282084,212024
2026,133,Vedasandur,South,GEN,SAMINATHAN. T,DMK,DMK,84948,PARAMASIVAM. V.P.B.,AIADMK,74885,10063,4.441766642831289,37.49569639026457,226554
2026,134,Aravakurichi,Kongu,GEN,ELANGO. R,DMK,DMK,70827,KARTHIKEYAN. P,TVK,51445,19382,10.703674659538983,39.11408343365842,181078
2026,135,Karur,Kongu,GEN,M.R. VIJAYABHASKAR,AIADMK,AIADMK,71542,MATHIYALAGAN  V.P,TVK,69721,1821,0.8398323102537022,32.994663997896964,216829
2026,136,Krishnarayapuram,Kongu,SC,SATHYA. M,TVK,TVK,62378,DR. DHIVYA. S,AIADMK,58875,3503,1.8499448132363736,32.9420090094372,189357
2026,137,Kulithalai,Kongu,GEN,SURIYANUR. A. CHANDRAN,DMK,DMK,68138,G.BALASUBRAMANI,TVK,67559,579,0.2769129230813378,32.58772496185871,209091
2026,138,Manapparai,Delta,GEN,R. KATHIRAVAN,TVK,TVK,83041,DR. PL. VIJAYAKUMAR,AIADMK,81615,1426,0.5911713982488724,34.42599164234545,241216
2026,139,Srirangam,Delta,GEN,RAMESH,TVK,TVK,103235,S. DURAIRAJ,DMK,69645,33590,13.173323921014962,40.48669529580171,254985
2026,140,Tiruchirappalli (West),Delta,GEN,K.N.NEHRU,DMK,DMK,88235,G.RAMAMOORTHI,TVK,83449,4786,2.437521327038356,44.9382980132113,196347
2026,141,Tiruchirappalli (East),Delta,GEN,C. JOSEPH VIJAY,TVK,TVK,91381,S. INIGO IRUDAYARAJ,DMK,63965,27416,15.023041979692373,50.07370145704218,182493
2026,142,Thiruverumbur,Delta,GEN,VIJAYAKUMAR (A) NAVALPATTU S. VIJI,TVK,TVK,89837,ANBIL MAHESH POYYAMOZHI,DMK,81132,8705,4.075698908621004,42.06186821984896,213583
2026,143,Lalgudi,Delta,GEN,LEEMAROSE MARTIN,AIADMK,AIADMK,60795,KU PA KRISHNAN,TVK,58056,2739,1.4788378785506417,32.824369779659094,185213
2026,144,Manachanallur,Delta,GEN,KATHIRAVAN. S,DMK,DMK,81447,V.SARAVANAN,TVK,69083,12364,5.8937934979502336,38.824959481361425,209780
2026,145,Musiri,Delta,GEN,M.VIGNESH,TVK,TVK,71281,N.S.KARUNAIRAAJA,DMK,53839,17442,9.221691753770997,37.68669934070349,189141
2026,146,Thuraiyur,Delta,SC,RAVISANKAR.M,TVK,TVK,66263,E.SAROJA,AIADMK,56649,9614,5.2129309316473815,35.92931582314858,184426
2026,147,Perambalur,Central,SC,SIVAKUMAR. K,TVK,TVK,90882,DR. JAYALAKSHMI. S.T,DMK,76489,14393,5.674264943584568,35.829121559289426,253654
2026,148,Kunnam,Central,GEN,SIVASANKAR. S.S,DMK,DMK,87237,SARANYA. A,AIADMK,71680,15557,6.7471917422041034,37.83536453137876,230570
2026,149,Ariyalur,Central,GEN,RAJENDRAN S,AIADMK,AIADMK,95219,LATHA BALU,DMK,70721,24498,10.386758134131552,40.371325119351475,235858
2026,150,Jayankondam,Central,GEN,VAITHILINGAM G.,PMK,PMK,88992,KANNAN KA.SO.KA.,DMK,70502,18490,8.090204245935208,38.93799114409227,228548
2026,151,Tittakudi,Central,SC,GANESAN C.V,DMK,DMK,63106,RAJASEKAR A,TVK,60477,2629,1.4958407774502998,35.90586842973702,175754
2026,152,Vriddhachalam,Central,GEN,PREMALLATHA VIJAYAKANT,DMDK,DMDK,69351,VIJAY.S,TVK,66964,2387,1.1410897478798774,33.15279225187154,209186
2026,153,Neyveli,Central,GEN,RAJENDRAN.R,AIADMK,AIADMK,63731,SABA.RAJENDRAN,DMK,52769,10962,6.494845360824743,37.75980566417822,168780
2026,154,Panruti,Central,GEN,MOHAN. K,AIADMK,AIADMK,78398,ABDUR RAHMAN. A.R,VCK,67735,10663,5.059141136895245,37.19652507271062,210767
2026,155,Cuddalore,Central,GEN,B.RAJKUMAR,TVK,TVK,70856,A.S.CHANDARASEKARAN,INC,55337,15519,8.151677189591235,37.21858618117639,190378
2026,156,Kurinjipadi,Central,GEN,M.R.K.PANNEERSELVAM,DMK,DMK,76695,A  BHUVANENTHIRAN,AIADMK,69106,7589,3.5468417731872037,35.844647489075314,213965
2026,157,Bhuvanagiri,Central,GEN,ARUNMOZHITHEVAN . A,AIADMK,AIADMK,75707,SARAVANAN. DURAI . K,DMK,73220,2487,1.1996526940330905,36.518740051131154,207310
2026,158,Chidambaram,Central,GEN,THAMIMUN ANSARI. M,DMK,DMK,69739,PANDIAN. K.A,AIADMK,63992,5747,2.9234024803393934,35.47505926159543,196586
