year,ac_number,constituency,region,reserved,winner_candidate,winner_party,winner_party_raw,winner_votes,runner_up_candidate,runner_up_party,runner_up_votes,margin,margin_pct,winner_vote_share_pct,total_valid_votes
2021,1,Gummidipundi,Chennai Metro,GEN,GOVINDARAJAN T.J,DMK,DMK,126452,PRAKASH M,PMK,75514,50938,22.937915692870234,56.94266196542516,222069
2021,2,Ponneri,Chennai Metro,SC,DURAI. CHANDRASEKAR,INC,INC,94528,BALARAMAN. P,AIADMK,84839,9689,4.6060450478716835,44.9375814103844,210354
2021,3,Tiruttani,Chennai Metro,GEN,S.Chandran,DMK,DMK,120314,G.Hari,AIADMK,91061,29253,12.575228695233509,51.72037279042575,232624
2021,4,Thiruvallur,Chennai Metro,GEN,"RAAJENDRAN, V.G.",DMK,DMK,107709,"RAMANAH, BE VEE",AIADMK,85008,22701,10.595912118482284,50.274221328118074,214243
2021,5,Poonamallee,Chennai Metro,SC,Krishnaswamy A,DMK,DMK,149578,Rajamannar S X,PMK,55468,94110,35.683410683410685,56.71504838171505,263736
2021,6,Avadi,Chennai Metro,GEN,Nasar S M,DMK,DMK,150287,Pandiarajan K,AIADMK,95012,55275,18.3682421318127,49.941347901650566,300927
2021,7,Maduravoyal,Chennai Metro,GEN,GANAPATHY.K,DMK,DMK,121298,BENJAMIN.P,AIADMK,89577,31721,11.582502647241393,44.29035673859861,273870
2021,8,Ambattur,Chennai Metro,GEN,JOSEPH SAMUEL,DMK,DMK,114554,V ALEXANDER,AIADMK,72408,42146,17.53898268407276,47.67144266101815,240299
2021,9,Madavaram,Chennai Metro,GEN,SUDHARSANAM. S,DMK,DMK,151485,Moorthy. V,AIADMK,94414,57071,18.853980839114634,50.04459861248761,302700
2021,10,Thiruvottiyur,Chennai Metro,GEN,K.P.SHANKAR,DMK,DMK,88185,K.KUPPAN,AIADMK,50524,37661,18.83087661753235,44.093381867637355,199996
2021,11,Dr. Radhakrishnan Nagar,Chennai Metro,GEN,EBENEZER. J.J. (@)  JOHN EBENEZER.J,DMK,DMK,95763,RAAJESH.R.S.,AIADMK,53284,42479,22.71276339779818,51.2027675148508,187027
2021,12,Perambur,Chennai Metro,GEN,SHEKAR. R.D,DMK,DMK,105267,DHANAPALAN N.R,AIADMK,50291,54976,27.434913442488785,52.53185086856932,200387
2021,13,Kolathur,Chennai Metro,GEN,M.K. STALIN,DMK,DMK,105522,AADIRAJARAM,AIADMK,35138,70384,40.5933513276582,60.85888296767943,173388
2021,14,Villivakkam,Chennai Metro,GEN,A . Vetriazhagan,DMK,DMK,76127,J.C.D.Prabhakar,AIADMK,38890,37237,25.842517280626264,52.832218304971825,144092
2021,15,Thiru-Vi-Ka-Nagar,Chennai Metro,SC,SIVAKUMAR.P,DMK,DMK,81727,KALYANI.P.L,AIADMK,26714,55013,41.147827908089994,61.12897917663954,133696
2021,16,Egmore,Chennai Metro,SC,I.PARANTHAMEN,DMK,DMK,68832,B.JOHN PANDIAN,AIADMK,30064,38768,32.50412925187179,57.71059184546118,119271
2021,17,Royapuram,Chennai Metro,GEN,MURTHY.R.IDREAM,DMK,DMK,64424,JAYAKUMAR.D,AIADMK,36645,27779,22.921669100840823,53.15906296672195,121191
2021,18,Harbour,Chennai Metro,GEN,SEKARBABU. P.K,DMK,DMK,59317,VINOJ. P. SELVAM,BJP,32043,27274,26.831283817019187,58.3541564190851,101650
2021,19,Chepauk-Thiruvallikeni,Chennai Metro,GEN,UDHAYANIDHI STALIN,DMK,DMK,93285,KASSALI A.V.A,PMK,23930,69355,50.47487354899749,67.89054255667553,137405
2021,20,Thousand Lights,Chennai Metro,GEN,EZHILAN N,DMK,DMK,71867,KUSHBOO SUNDAR,BJP,39405,32462,23.879652787994704,52.86670589966162,135940
2021,21,Anna Nagar,Chennai Metro,GEN,M.K. Mohan,DMK,DMK,80054,S. Gokula Indira,AIADMK,52609,27445,16.623661384891214,48.489363764113,165096
2021,22,Virugampakkam,Chennai Metro,GEN,AMV.PRABHAKARA RAJA,DMK,DMK,74351,VIRUGAI V.N.RAVI,AIADMK,55984,18367,10.862455422356538,43.97203806324555,169087
2021,23,Saidapet,Chennai Metro,GEN,SUBRAMANIAN. MA,DMK,DMK,80194,SAIDAI DURAISAMY,AIADMK,50786,29408,18.34251249009836,50.01902362047566,160327
2021,24,Theayagaraya Nagar,Chennai Metro,GEN,KARUNANITHI J,DMK,DMK,56035,SATHIYANAARAYANAN B,AIADMK,55898,137,0.0991934199284649,40.57155682986519,138114
2021,25,Mylapore,Chennai Metro,GEN,VELU.DHA,DMK,DMK,68392,NATARAJ.R,AIADMK,55759,12633,8.233722218601317,44.57537639314345,153430
2021,26,Velachery,Chennai Metro,GEN,JMH.AASSAN MAULAANA,INC,INC,68493,M.K.ASHOK,AIADMK,64141,4352,2.46273639892708,38.75923809092659,176714
2021,27,Shozhinganallur,Chennai Metro,GEN,S.ARAVINDRAMESH,DMK,DMK,171558,K.P.KANDAN,AIADMK,136153,35405,9.116658727195478,44.17556102020059,388355
2021,28,Alandur,Chennai Metro,GEN,T.M.Anbarasan,DMK,DMK,116785,B.Valarmathi,AIADMK,76214,40571,17.064491842305603,49.12071873514728,237751
2021,29,Sriperumbudur,Chennai Metro,SC,SELVAPERUNTHAGAI,INC,INC,115353,PALANI,AIADMK,104474,10879,4.11674777304342,43.65099787332269,264262
2021,30,Pallavaram,Chennai Metro,GEN,KARUNANITHI,DMK,DMK,126427,RAJENDRAN,AIADMK,88646,37781,14.193032149484964,47.49430866210358,266194
2021,31,Tambaram,Chennai Metro,GEN,Raja.S.R,DMK,DMK,116840,Chinnaiyah.T.K.M,AIADMK,80016,36824,14.79065582725491,46.929725908550495,248968
2021,32,Chengalpattu,Chennai Metro,GEN,VARALAKSHMI.M,DMK,DMK,130573,GAJENDRAN.M,AIADMK,103908,26665,9.728662796849177,47.639253229813896,274087
2021,33,Thiruporur,North,GEN,S.S.Balaji,VCK,VCK,93954,Arumugam.K,PMK,92007,1947,0.8587344362653212,41.4388984205814,226729
2021,34,Cheyyur,North,SC,Babu M,VCK,VCK,82750,Kanitha S,AIADMK,78708,4042,2.256587762393926,46.19807949977668,179120
2021,35,Maduranthakam,North,SC,Maragatham. K,AIADMK,AIADMK,86646,Sathya. C.E,DMK,83076,3570,1.9209866445690424,46.62347585583453,185842
2021,36,Uthiramerur,North,GEN,SUNDAR K,DMK,DMK,93427,SOMASUNDARAM V,AIADMK,91805,1622,0.7704401768877447,44.37725918994533,210529
2021,37,Kancheepuram,North,GEN,C.V.M.P. Ezhailzrasan,DMK,DMK,102712,P. Magesh Kumar,PMK,91117,11595,5.053784999476969,44.767948673245236,229432
2021,38,Arakonam,North,SC,S.RAVI,AIADMK,AIADMK,85399,GOWTHAMA SANNAH.J,VCK,58230,27169,15.850115511166079,49.82089935360418,171412
2021,39,Sholinghur,North,GEN,A.M.MUNIRATHINAM,INC,INC,110228,A.M.KRISHNAN,PMK,83530,26698,11.91295307194267,49.184994801636705,224109
2021,40,Katpadi,North,GEN,DURAIMURUGAN,DMK,DMK,85140,V RAMU,AIADMK,84394,746,0.40054551507146463,45.71373344930898,186246
2021,41,Ranipet,North,GEN,R.GANDHI,DMK,DMK,103291,S.M.SUGUMAR,AIADMK,86793,16498,7.9522996982579945,49.78791296719399,207462
2021,42,Arcot,North,GEN,J.L.Eswarappan,DMK,DMK,103885,Elavazagan.K.L,PMK,83927,19958,9.513277499988083,49.51833014762311,209791
2021,43,Vellore,North,GEN,Karthikeyan .P,DMK,DMK,84299,Appu S.R.K,AIADMK,75118,9181,5.103419140740082,46.85907092312909,179899
2021,44,Anaikattu,North,GEN,A.P.Nandakumar,DMK,DMK,95159,D.Velazhagan,AIADMK,88799,6360,3.215287783423068,48.107479588483606,197805
2021,45,Kilvaithinankuppam,North,SC,M.JAGAN MOORTHY,AIADMK,AIADMK,84579,K Seetharaman,DMK,73997,10582,6.077278261468838,48.574004732259766,174124
2021,46,Gudiyatham,North,SC,Amulu.V,DMK,DMK,100412,Paritha.G,AIADMK,93511,6901,3.2608798374521566,47.446959315786984,211630
2021,47,Vaniayambadi,North,GEN,G.SENDHIL KUMAR,AIADMK,AIADMK,88018,N.MOHAMMED NAYEEM,OTHERS,83114,4904,2.581093385685037,46.3259946209677,189997
2021,48,Ambur,North,GEN,VILWANATHAN.A.C,DMK,DMK,90476,NAZAR MOHAMED.K,AIADMK,70244,20232,11.37408785797007,50.864075377505934,177878
2021,49,Jolarpet,North,GEN,DEVARAJI.K.,DMK,DMK,89490,VEERAMANI.K.C.,AIADMK,88399,1091,0.5556178001405596,45.57491928009045,196358
2021,50,Tiruppattur,North,GEN,A. NALLATHAMBI,DMK,DMK,96522,T.K. RAJA,PMK,68282,28240,15.188511805518207,51.91308556983812,185930
2021,51,Uthangarai,North,SC,T.M.TAMILSELVAM,AIADMK,AIADMK,99675,S.Arumugam,INC,71288,28387,15.081578765613129,52.95580242584593,188223
2021,52,Bargur,North,GEN,MATHIAZHAGAN D,DMK,DMK,97256,KRISHNAN A,AIADMK,84642,12614,6.377664522913886,49.17283501193221,197784
2021,53,Krishnagiri,North,GEN,Ashokkumar.K,AIADMK,AIADMK,96050,SENGUTTUVAN.T,DMK,95256,794,0.3751511944360447,45.38195494405806,211648
2021,54,Veppanahalli,North,GEN,K.P.Munusamy,AIADMK,AIADMK,94104,P.Murugan,DMK,91050,3054,1.4887321403327467,45.87283868168723,205141
2021,55,Hosur,North,GEN,PRAKAASH Y,DMK,DMK,118231,JYOTHI S,AIADMK,105864,12367,4.98472377850688,47.654958927520575,248098
2021,56,Thalli,North,GEN,RAMACHANDRAN.T,CPI,CPI,120641,Dr.NAGESH KUMAR.C,BJP,64415,56226,28.97918792714228,62.17903124387956,194022
2021,57,Palacode,North,GEN,ANBALAGAN.K.P.,AIADMK,AIADMK,110070,MURUGAN.P.K.,DMK,81970,28100,13.601490839565333,53.27815290786321,206595
2021,58,Pennagaram,North,GEN,MANI. G.K,PMK,PMK,106123,INBASEKARAN. P.N.P,DMK,84937,21186,10.073940229666437,50.46147262309503,210305
2021,59,Dharmapuri,North,GEN,VENKATESHWARAN.S.P.,PMK,PMK,105630,SUBRAMANI.P,DMK,78770,26860,12.358914660912056,48.602835280422205,217333
2021,60,Pappireddippatti,North,GEN,GOVINDASAMY.A,AIADMK,AIADMK,114507,PRABHURAJASEKAR.M,DMK,77564,36943,16.7167434409984,51.81452890123713,220994
2021,61,Harur,North,SC,SAMPATHKUMAR.V,AIADMK,AIADMK,99061,KUMAR.A,CPI(M),68699,30362,15.29071085035127,49.888449626067036,198565
2021,62,Chengam,North,SC,GIRI.M.P,DMK,DMK,108081,NAINAKANNU.M.S,AIADMK,96511,11570,5.166331770484483,48.26121902210315,223950
2021,63,Tiruvannamalai,North,GEN,E V VELU,DMK,DMK,137876,S THANIGAIVEL,BJP,43203,94673,45.33365894769101,66.0211840870348,208836
2021,64,Kilpennathur,North,GEN,K.Pitchandi,DMK,DMK,104675,K.Selvakumar,PMK,77888,26787,13.13822430181572,51.339964489960074,203886
2021,65,Kalasapakkam,North,GEN,Saravanan.P.S.T,DMK,DMK,94134,Panneerselvam.V,AIADMK,84912,9222,4.694706619017074,47.92143926204221,196434
2021,66,Polur,North,GEN,Agri KRISHNAMURTHY. S S,AIADMK,AIADMK,97732,SEKARAN. K.V,DMK,88007,9725,4.814070451260321,48.379304199750514,202012
2021,67,Arani,North,GEN,S.RAMACHANDRAN,AIADMK,AIADMK,102961,S.S.ANBALAGAN,DMK,99833,3128,1.4126870861973968,46.49989612594955,221422
2021,68,Cheyyar,North,GEN,JOTHI. O,DMK,DMK,102460,DUSI. K. MOHAN,AIADMK,90189,12271,5.721812925487271,47.77580900867295,214460
2021,69,Vandavasi,North,SC,Ambethkumar S,DMK,DMK,102064,Murali S,PMK,66111,35953,19.33227225311065,54.88078978781981,185974
2021,70,Gingee,Central,GEN,MASTHAN K S,DMK,DMK,109625,RAJENDIRAN P,PMK,73822,35803,17.306167826759474,52.989655839133796,206880
2021,71,Mailam,Central,GEN,SIVAKUMAR C,PMK,PMK,81044,Dr. MASILAMANI R,DMK,78814,2230,1.2599653085784992,45.7904163535587,176989
2021,72,Tindivanam,Central,SC,ARJUNAN P,AIADMK,AIADMK,87152,SEETHAPATHY P,DMK,77399,9753,5.3429970745817315,47.74457921090403,182538
2021,73,Vanur,Central,SC,CHAKRAPANI M,AIADMK,AIADMK,92219,VANNI ARASU,VCK,70492,21727,11.924284334387075,50.611938004917455,182208
2021,74,Villupuram,Central,GEN,LAKSHMANAN R,DMK,DMK,102271,SHANMUGAM C Ve,AIADMK,87403,14868,7.257639363467734,49.92238601972078,204860
2021,75,Vikravandi,Central,GEN,PUGAZHENTHI N,DMK,DMK,93730,MUTHAMILSELVAN R,AIADMK,84157,9573,4.944297246626071,48.4100053197808,193617
2021,76,Tirukkoyilur,Central,GEN,K.PONMUDY,DMK,DMK,110980,VAT.KALIVARADHAN,BJP,51300,59680,30.415305503600603,56.55982916872646,196217
2021,77,Ulundurpet,Central,GEN,MANIKANNAN A J,DMK,DMK,115451,KUMARAGURU R,AIADMK,110195,5256,2.1465940788963174,47.15114783155608,244853
2021,78,Rishivandiam,Central,GEN,KARTHIKEYAN K,DMK,DMK,113912,SANTHOSH S A,AIADMK,72184,41728,19.398808029529626,52.95621693490651,215106
2021,79,Sankarapuram,Central,GEN,UDHAYASURIYAN T,DMK,DMK,121186,Dr.RAJA G,PMK,75223,45963,21.298690466260737,56.1561060601848,215802
2021,80,Kallakurichi,Central,SC,Senthilkumar.M,AIADMK,AIADMK,110643,Manirathinem.K.I,INC,84752,25891,11.463397355860762,48.98785962861621,225858
2021,81,Gangavalli,Central,SC,"NALLATHAMBI,A.",AIADMK,AIADMK,89568,"REKHA PRIYADHARSHINI,J.",DMK,82207,7361,3.9468534018219543,48.0249647458754,186503
2021,82,Attur,Central,SC,"JAYASANKARAN, A.P.",AIADMK,AIADMK,95308,"CHINNADURAI, K.",DMK,87051,8257,4.133811948353634,47.71531417871965,199743
2021,83,Yercaud,Central,ST,G. Chitra,AIADMK,AIADMK,121561,C. TAMILSELVAN,DMK,95606,25955,10.863287070365473,50.878522040481485,238924
2021,84,Omalur,Central,GEN,R.MANI,AIADMK,AIADMK,142488,RANGARAJAN MOHAN KUMARAMANGALAM,INC,87194,55294,22.204018038204694,57.217892035803345,249027
2021,85,Mettur,Central,GEN,SADHASIVAM.S,PMK,PMK,97055,SRINIVASAPERUMAL.S,DMK,96399,656,0.3003085487223153,44.43055822598218,218442
2021,86,Edapadi,Central,GEN,EDAPPADI PALANISWAMI. K,AIADMK,AIADMK,163154,SAMBATHKUMAR. T,DMK,69352,93802,37.93029546989297,65.97385372481308,247301
2021,87,Sankari,Central,GEN,"SUNDARARAJAN, S.",AIADMK,AIADMK,115472,"RAJESH, K.M.",DMK,95427,20045,8.630897277467524,49.71947969187976,232247
2021,88,Salem (West),Central,GEN,ARUL. R,PMK,PMK,105483,RAJENDRAN. A,DMK,83984,21499,9.924386505899514,48.6931513931717,216628
2021,89,Salem (North),Central,GEN,R. RAJENDRAN,DMK,DMK,93432,G.VENKATACHALAM,AIADMK,85844,7588,3.7494564572874256,46.16752974661027,202376
2021,90,Salem (South),Central,GEN,E.BALASUBRAMANIAN,AIADMK,AIADMK,97506,A.S.SARAVANAN,DMK,74897,22609,11.305517496574693,48.757388164934845,199982
2021,91,Veerapandi,Central,GEN,"RAJAMUTHU, M.",AIADMK,AIADMK,111682,"THARUN, A.K.",DMK,91787,19895,8.893527997067526,49.92445306702667,223702
2021,92,Rasipuram,Central,SC,MATHIVENTHAN M,DMK,DMK,90727,SAROJA V. Dr,AIADMK,88775,1952,0.9913460366473001,46.07676837443627,196904
2021,93,Sendamangalam,Central,ST,PONNUSAMY K,DMK,DMK,90681,CHANDRAN S,AIADMK,80188,10493,5.266644916806786,45.51459331944688,199235
2021,94,Namakkal,Central,GEN,RAMALINGAM P,DMK,DMK,106494,BASKAR K.P.P.,AIADMK,78633,27861,13.475108701435005,51.50634313379345,206759
2021,95,Paramathi-Velur,Central,GEN,SEKAR S,AIADMK,AIADMK,86034,MOORTHIY K S,DMK,78372,7662,4.170998982019303,46.83473328361378,183697
2021,96,Tiruchengode,Central,GEN,ESWARAN E R,DMK,DMK,81688,SARASWATHI PON,AIADMK,78826,2862,1.5497999122754766,44.234820137651695,184669
2021,97,Kumarapalayam,Central,GEN,THANGAMANI.P,AIADMK,AIADMK,100800,M.VENKATACHALAM,DMK,69154,31646,15.672155503280921,49.91952457595642,201925
2021,98,Erode (East),Kongu,GEN,"THIRUMAHAN EVERAA,E.",INC,INC,67300,"YUVARAJA,M.",AIADMK,58396,8904,5.856469148957162,44.265540624979444,152037
2021,99,Erode (West),Kongu,GEN,Muthusamy S,DMK,DMK,100757,Ramalingam K V,AIADMK,78668,22089,10.744774514906679,49.01132897815438,205579
2021,100,Modakurichi,Kongu,GEN,SARASWATHI.C,BJP,BJP,78125,SUBBULAKSHMI JEGADEESAN,DMK,77844,281,0.154517010618233,42.95957813006923,181857
2021,101,Dharapuram,Kongu,SC,KAYALVIZHI N,DMK,DMK,89986,MURUGAN L,BJP,88593,1393,0.7180745498502508,46.38668804222876,193991
2021,102,Kangayam,Kongu,GEN,SAMINATHAN.M.P,DMK,DMK,94197,RAMALINGAM.A.S,AIADMK,86866,7331,3.6688386431652806,47.14139867279224,199818
2021,103,Perundurai,Kongu,GEN,"JAYAKUMAR, S.",AIADMK,AIADMK,85125,KKC BALU,DMK,70618,14507,7.641577514051084,44.83968331726743,189843
2021,104,Bhavani,Kongu,GEN,KARUPPANAN.K.C,AIADMK,AIADMK,100915,DURAIRAJ.K.P,DMK,78392,22523,11.184050450629393,50.11048489212205,201385
2021,105,Anthiyur,Kongu,GEN,VENKATACHALAM.A.G,DMK,DMK,79096,SHANMUGAVEL.K.S,AIADMK,77821,1275,0.7228505825325282,44.84281543215126,176385
2021,106,Gobichettipalayam,Kongu,GEN,SENGOTTAIYAN K.A,AIADMK,AIADMK,108608,MANIMARAN G.V,DMK,80045,28563,13.32969325325157,50.68484839999813,214281
2021,107,Bhavanisagar,Kongu,SC,A.Bannari,AIADMK,AIADMK,99181,P.L SUNDARAM,CPI,83173,16008,7.981372808089067,49.45030837575474,200567
2021,108,Udhagamandalam,Kongu,GEN,"GANESH, R.",INC,INC,65530,"BHOJARAJAN, M.",BJP,60182,5348,3.7901659792207054,46.441581267451916,141102
2021,109,Gudalur,Kongu,SC,PON.JAYASEELAN,AIADMK,AIADMK,64496,"KASILINGAM, S.",DMK,62551,1945,1.4068003790043182,46.64935590964653,138257
2021,110,Coonoor,Kongu,GEN,"Ramachandran, K.",DMK,DMK,61820,"Vinoth, D.",AIADMK,57715,4105,3.0204255820113604,45.486652735674134,135908
2021,111,Mettupalayam,Kongu,GEN,SELVARAJ A K,AIADMK,AIADMK,105231,SHANMUGASUNDARAM T R,DMK,102775,2456,1.0911530413225343,46.752087007903754,225083
2021,112,Avanashi,Kongu,SC,"DHANAPAL, P",AIADMK,AIADMK,117284,ATHIYAMAAN RAJU,DMK,66382,50902,23.939574936390954,55.15950467250161,212627
2021,113,Tiruppur (North),Kongu,GEN,VIJEYAKUMAR.K.N,AIADMK,AIADMK,113384,RAVI (Alias) SUBRAMANIAN . M,CPI,73282,40102,16.843069065739293,47.62192765821615,238092
2021,114,Tiruppur (South),Kongu,GEN,SELVARAJ. K.,DMK,DMK,75535,GUNASEKARAN. S.,AIADMK,70826,4709,2.699836026098224,43.306883463862675,174418
2021,115,Palladam,Kongu,GEN,ANANDAN M S M,AIADMK,AIADMK,126903,MUTHURATHINAM K,DMK,94212,32691,12.500812585321459,48.52683061133184,261511
2021,116,Sulur,Kongu,GEN,KANDASAMY V.P.,AIADMK,AIADMK,118968,PREMIER SELVAM (a)KALICHAMY M,DMK,87036,31932,13.213988653151421,49.23092202455587,241653
2021,117,Kavundampalayam,Kongu,GEN,G.Arunkumar,AIADMK,AIADMK,135669,R.Krishnan,DMK,125893,9776,3.154382772217167,43.77577294639227,309918
2021,118,Coimbatore North,Kongu,GEN,AMMAN K.ARJUNAN,AIADMK,AIADMK,81454,SHANMUGASUNDARAM V.M,DMK,77453,4001,1.9728894126696876,40.16489233181623,202799
2021,119,Thondamuthur,Kongu,GEN,S.P. VELUMANI,AIADMK,AIADMK,124225,KARTHIKEYA,DMK,82595,41630,18.058308860847347,53.886462124399756,230531
2021,120,Coimbatore South,Kongu,GEN,VANATHI SRINIVASAN,BJP,BJP,53209,KAMALHAASAN,OTHERS,51481,1728,1.1165315155235356,34.380512389752205,154765
2021,121,Singanallur,Kongu,GEN,"Jayaram, K.R",AIADMK,AIADMK,81244,"Karthik, N",DMK,70390,10854,5.372708777800328,40.215621148296464,202021
2021,122,Kinathukadavu,Kongu,GEN,Damodaran.S,AIADMK,AIADMK,101537,Kuruchi Prabhakaran,DMK,100442,1095,0.4710994471572698,43.684040699550415,232435
2021,123,Pollachi,Kongu,GEN,Pollachi V. Jayaraman,AIADMK,AIADMK,80567,"Dr. Varadharajan, K.",DMK,78842,1725,0.9728833442371467,45.439010084147355,177308
2021,124,Valparai,Kongu,SC,AMULKANDASAMI T K,AIADMK,AIADMK,71672,ARUMUGAM M,CPI,59449,12223,8.419667704516023,49.37040200589645,145172
2021,125,Udumalpet,Kongu,GEN,"Radhakrishnan,K.",AIADMK,AIADMK,96893,"Thennarasu,K.",INC,74998,21895,11.265293942106833,49.85284886652466,194358
2021,126,Madathukulam,Kongu,GEN,C MAHENDRAN,AIADMK,AIADMK,84313,R.JAYARAMAKRISHNAN,DMK,77875,6438,3.539268397268859,46.3507822893646,181902
2021,127,Palani,South,GEN,SENTHIL KUMAR I.P,DMK,DMK,108566,RAVI MANOHARAN K,AIADMK,78510,30056,14.634051337981537,52.86000856931407,205384
2021,128,Oddanchatram,South,GEN,SAKKARAPANI R,DMK,DMK,109970,NATARAJ N.P,AIADMK,81228,28742,14.245920815242174,54.506433513749286,201756
2021,129,Athoor,South,GEN,PERIYASAMY I,DMK,DMK,165809,THILAGABAMA M,PMK,30238,135571,58.95929372879881,72.10968078629207,229940
2021,130,Nilakottai,South,SC,S.Thenmozhi,AIADMK,AIADMK,91461,K.Murugavelrajan,DMK,63843,27618,14.944400854955223,49.49054408701063,184805
2021,131,Natham,South,GEN,NATHAM.R.VISWANATHAN,AIADMK,AIADMK,107762,M.A.ANDI AMBALAM,DMK,95830,11932,5.2973664115359345,47.84233986254906,225244
2021,132,Dindigul,South,GEN,SREENIVASAN.C,AIADMK,AIADMK,90595,PANDI.N,CPI(M),72848,17747,9.095521684314107,46.43087772527394,195118
2021,133,Vedasandur,South,GEN,GANDHIRAJAN S,DMK,DMK,106481,PARAMASIVAM V P B,AIADMK,88928,17553,8.237751079406795,49.97231086915712,213080
2021,134,Aravakurichi,Kongu,GEN,ELANGO. R,DMK,DMK,93369,ANNAMALAI. K,BJP,68553,24816,14.0113147464345,52.71689420373319,177114
2021,135,Karur,Kongu,GEN,SENTHILBALAJI V,DMK,DMK,101757,VIJAYABHASKAR. M.R,AIADMK,89309,12448,6.004534272345762,49.08446288167478,207310
2021,136,Krishnarayapuram,Kongu,SC,SIVAGAMA SUNDARI.K,DMK,DMK,96540,MUTHUKUMAR,AIADMK,64915,31625,17.48184099678279,53.36591082464539,180902
2021,137,Kulithalai,Kongu,GEN,R.Manickam,DMK,DMK,100829,N.R.Chandrasekar,AIADMK,77289,23540,11.921643302811766,51.06403451908273,197456
2021,138,Manapparai,Delta,GEN,ABDUL SAMAD P,DMK,DMK,98077,CHANDRASEKAR.R,AIADMK,85834,12243,5.521132095892635,44.22903476017822,221748
2021,139,Srirangam,Delta,GEN,Palaniyandi.M,DMK,DMK,113904,KuPa Krishnan,AIADMK,93989,19915,8.28962703962704,47.41258741258741,240240
2021,140,Tiruchirapalli (West),Delta,GEN,"Nehru, K.N.",DMK,DMK,118133,"Padmanathan, V.",AIADMK,33024,85109,46.482504000568,64.51864838147668,183099
2021,141,Tiruchirapalli (East),Delta,GEN,"INIGO IRUDAYARAJ,S.",DMK,DMK,94302,"VELLAMANDI NATARAJAN,N.",AIADMK,40505,53797,31.122437173138334,54.555236728837876,172856
2021,142,Thiruverambur,Delta,GEN,ANBIL MAHESH POYYAMOZHI,DMK,DMK,105424,P KUMAR,AIADMK,55727,49697,25.22523894362301,53.51118961692883,197013
2021,143,Lalgudi,Delta,GEN,A.SOUNDARAPANDIAN,DMK,DMK,84914,D.R.DHARMARAJ,AIADMK,67965,16949,9.698776565915516,48.59059020108267,174754
2021,144,Manachanallur,Delta,GEN,S. KATHIRAVAN,DMK,DMK,116334,M. PARANJOTHI,AIADMK,56716,59618,30.30617276419665,59.137144861452114,196719
2021,145,Musiri,Delta,GEN,N. Thiyagarajan,DMK,DMK,90624,M. Selvarasu,AIADMK,63788,26836,14.933279912746375,50.42903408901205,179706
2021,146,Thuraiyur,Delta,SC,S.STALINKUMAR,DMK,DMK,87786,T.INDRAGANDHI,AIADMK,65715,22071,12.549182378493938,49.913575473629145,175876
2021,147,Perambalur,Central,SC,"PRABHAHARAN, M.",DMK,DMK,122090,"THAMIZHSELVAN, R.",AIADMK,91056,31034,12.929432644796815,50.86532292334998,240026
2021,148,Kunnam,Central,GEN,"SIVASANKAR, S.S.",DMK,DMK,103922,"RAMACHANDRAN, R.T.",AIADMK,97593,6329,2.878401302534576,47.26326752441115,219879
2021,149,Ariyalur,Central,GEN,CHINNAPPA K,DMK,DMK,103975,RAJENDRAN S,AIADMK,100741,3234,1.435897435897436,46.164946164946166,225225
2021,150,Jayankondam,Central,GEN,KANNAN KA SO KA,DMK,DMK,99529,BALU K,PMK,94077,5452,2.519781113658212,45.99987059084523,216368
2021,151,Tittakudi,Central,SC,"GANESAN,  C.V.",DMK,DMK,83726,"PERIYASAMY,  D.",BJP,62163,21563,12.82107691575893,49.78238120154117,168184
2021,152,Vriddhachalam,Central,GEN,Radhakrishnan,INC,INC,77064,Karthikeyan. J,PMK,76202,862,0.4381550723311679,39.17167342706395,196734
2021,153,Neyveli,Central,GEN,SABA.RAJENDRAN,DMK,DMK,75177,JAGAN.K,PMK,74200,977,0.5952598549929934,45.80332663132882,164130
2021,154,Panruti,Central,GEN,VELMURUGAN.T,DMK,DMK,93801,RAJENDRAN.R,AIADMK,89104,4697,2.3836710665874983,47.602880501804115,197049
2021,155,Cuddalore,Central,GEN,G.IYAPPAN,DMK,DMK,84563,M.C.SAMPATH,AIADMK,79412,5151,2.83020422964709,46.462931522354275,182001
2021,156,Kurinjipadi,Central,GEN,M.R.K.PANNEERSELVAM,DMK,DMK,101456,SELVI RAMAJAYAM,AIADMK,83929,17527,8.817241084409476,51.03908321217823,198781
2021,157,Bhuvanagiri,Central,GEN,Arunmozhithevan. A,AIADMK,AIADMK,96453,Saravanan. Durai.K,DMK,88194,8259,4.1888773362412195,48.919940151649634,197165
2021,158,Chidambaram,Central,GEN,K.A. PANDIAN,AIADMK,AIADMK,91961,S. ABDUL RAHMAN,OTHERS,75024,16937,9.237423098739038,50.15543871896679,183352
2021,159,Kattumannarkoil,Central,SC,SINTHANAI SELVAN,VCK,VCK,86056,N. MURUGUMARAN,AIADMK,75491,10565,6.0178513451165125,49.01772033652121,175561
2021,160,Sirkali,Delta,SC,PANNEERSELVAM,DMK,DMK,94057,P.V.BHARATHI,AIADMK,81909,12148,6.349405461910362,49.16085195348229,191325
2021,161,Mayiladuthurai,Delta,GEN,Rajakumar.S,INC,INC,73642,Palanisamy.A,PMK,70900,2742,1.5700870361887311,42.16788822721026,174640
2021,162,Poompuhar,Delta,GEN,Nivedha M. Murugan,DMK,DMK,96102,S.Pavunraj,AIADMK,92803,3299,1.5872939500957477,46.23889760294075,207838
